"Date","Stream flow","Tested","Stages"
"2004-12-13",255,"A","Not a Flood Stage"
"2004-12-14",236,"A","Not a Flood Stage"
"2004-12-15",200,"A","Not a Flood Stage"
"2004-12-16",170,"A","Not a Flood Stage"
"2004-12-17",147,"A","Not a Flood Stage"
"2004-12-18",128,"A","Not a Flood Stage"
"2004-12-19",113,"A","Not a Flood Stage"
"2004-12-20",98.7,"A","Not a Flood Stage"
"2004-12-21",87.1,"A","Not a Flood Stage"
"2004-12-22",81.2,"A","Not a Flood Stage"
"2004-12-23",81.9,"A","Not a Flood Stage"
"2004-12-24",97.9,"A","Not a Flood Stage"
"2004-12-25",104,"A","Not a Flood Stage"
"2004-12-26",104,"A","Not a Flood Stage"
"2004-12-27",103,"A","Not a Flood Stage"
"2004-12-28",94,"A","Not a Flood Stage"
"2004-12-29",85.1,"A","Not a Flood Stage"
"2004-12-30",77.7,"A","Not a Flood Stage"
"2004-12-31",71.5,"A","Not a Flood Stage"
"2005-01-01",65.9,"A","Not a Flood Stage"
"2005-01-02",60.2,"A","Not a Flood Stage"
"2005-01-03",57,"A","Not a Flood Stage"
"2005-01-04",89.4,"A","Not a Flood Stage"
"2005-01-05",328,"A","Not a Flood Stage"
"2005-01-06",685,"A","Not a Flood Stage"
"2005-01-07",692,"A","Not a Flood Stage"
"2005-01-08",594,"A","Not a Flood Stage"
"2005-01-09",533,"A","Not a Flood Stage"
"2005-01-10",428,"A","Not a Flood Stage"
"2005-01-11",349,"A","Not a Flood Stage"
"2005-01-12",565,"A","Not a Flood Stage"
"2005-01-13",606,"A","Not a Flood Stage"
"2005-01-14",585,"A","Not a Flood Stage"
"2005-01-15",562,"A","Not a Flood Stage"
"2005-01-16",450,"A","Not a Flood Stage"
"2005-01-17",348,"A","Not a Flood Stage"
"2005-01-18",269,"A","Not a Flood Stage"
"2005-01-19",213,"A","Not a Flood Stage"
"2005-01-20",179,"A","Not a Flood Stage"
"2005-01-21",153,"A","Not a Flood Stage"
"2005-01-22",131,"A","Not a Flood Stage"
"2005-01-23",122,"A","Not a Flood Stage"
"2005-01-24",118,"A","Not a Flood Stage"
"2005-01-25",125,"A","Not a Flood Stage"
"2005-01-26",119,"A","Not a Flood Stage"
"2005-01-27",104,"A","Not a Flood Stage"
"2005-01-28",84.7,"A","Not a Flood Stage"
"2005-01-29",76.1,"A","Not a Flood Stage"
"2005-01-30",71.3,"A","Not a Flood Stage"
"2005-01-31",66.8,"A","Not a Flood Stage"
"2005-02-01",62.2,"A","Not a Flood Stage"
"2005-02-02",57.5,"A","Not a Flood Stage"
"2005-02-03",54.8,"A","Not a Flood Stage"
"2005-02-04",56.1,"A","Not a Flood Stage"
"2005-02-05",57.6,"A","Not a Flood Stage"
"2005-02-06",59.9,"A","Not a Flood Stage"
"2005-02-07",63.9,"A","Not a Flood Stage"
"2005-02-08",71.3,"A","Not a Flood Stage"
"2005-02-09",93.3,"A","Not a Flood Stage"
"2005-02-10",189,"A","Not a Flood Stage"
"2005-02-11",266,"A","Not a Flood Stage"
"2005-02-12",279,"A","Not a Flood Stage"
"2005-02-13",272,"A","Not a Flood Stage"
"2005-02-14",261,"A","Not a Flood Stage"
"2005-02-15",293,"A","Not a Flood Stage"
"2005-02-16",314,"A","Not a Flood Stage"
"2005-02-17",322,"A","Not a Flood Stage"
"2005-02-18",306,"A","Not a Flood Stage"
"2005-02-19",273,"A","Not a Flood Stage"
"2005-02-20",239,"A","Not a Flood Stage"
"2005-02-21",213,"A","Not a Flood Stage"
"2005-02-22",196,"A","Not a Flood Stage"
"2005-02-23",181,"A","Not a Flood Stage"
"2005-02-24",165,"A","Not a Flood Stage"
"2005-02-25",152,"A","Not a Flood Stage"
"2005-02-26",141,"A","Not a Flood Stage"
"2005-02-27",131,"A","Not a Flood Stage"
"2005-02-28",124,"A","Not a Flood Stage"
"2005-03-01",126,"A","Not a Flood Stage"
"2005-03-02",124,"A","Not a Flood Stage"
"2005-03-03",119,"A","Not a Flood Stage"
"2005-03-04",113,"A","Not a Flood Stage"
"2005-03-05",108,"A","Not a Flood Stage"
"2005-03-06",105,"A","Not a Flood Stage"
"2005-03-07",107,"A","Not a Flood Stage"
"2005-03-08",269,"A","Not a Flood Stage"
"2005-03-09",393,"A","Not a Flood Stage"
"2005-03-10",400,"A","Not a Flood Stage"
"2005-03-11",345,"A","Not a Flood Stage"
"2005-03-12",297,"A","Not a Flood Stage"
"2005-03-13",253,"A","Not a Flood Stage"
"2005-03-14",215,"A","Not a Flood Stage"
"2005-03-15",186,"A","Not a Flood Stage"
"2005-03-16",164,"A","Not a Flood Stage"
"2005-03-17",145,"A","Not a Flood Stage"
"2005-03-18",129,"A","Not a Flood Stage"
"2005-03-19",120,"A","Not a Flood Stage"
"2005-03-20",112,"A","Not a Flood Stage"
"2005-03-21",107,"A","Not a Flood Stage"
"2005-03-22",100,"A","Not a Flood Stage"
"2005-03-23",109,"A","Not a Flood Stage"
"2005-03-24",148,"A","Not a Flood Stage"
"2005-03-25",169,"A","Not a Flood Stage"
"2005-03-26",176,"A","Not a Flood Stage"
"2005-03-27",179,"A","Not a Flood Stage"
"2005-03-28",208,"A","Not a Flood Stage"
"2005-03-29",462,"A","Not a Flood Stage"
"2005-03-30",556,"A","Not a Flood Stage"
"2005-03-31",529,"A","Not a Flood Stage"
"2005-04-01",426,"A","Not a Flood Stage"
"2005-04-02",352,"A","Not a Flood Stage"
"2005-04-03",336,"A","Not a Flood Stage"
"2005-04-04",320,"A","Not a Flood Stage"
"2005-04-05",292,"A","Not a Flood Stage"
"2005-04-06",262,"A","Not a Flood Stage"
"2005-04-07",229,"A","Not a Flood Stage"
"2005-04-08",200,"A","Not a Flood Stage"
"2005-04-09",173,"A","Not a Flood Stage"
"2005-04-10",147,"A","Not a Flood Stage"
"2005-04-11",123,"A","Not a Flood Stage"
"2005-04-12",103,"A","Not a Flood Stage"
"2005-04-13",85.9,"A","Not a Flood Stage"
"2005-04-14",70.6,"A","Not a Flood Stage"
"2005-04-15",60.2,"A","Not a Flood Stage"
"2005-04-16",50.4,"A","Not a Flood Stage"
"2005-04-17",42.9,"A","Not a Flood Stage"
"2005-04-18",37,"A","Not a Flood Stage"
"2005-04-19",33,"A","Not a Flood Stage"
"2005-04-20",29.9,"A","Not a Flood Stage"
"2005-04-21",27.4,"A","Not a Flood Stage"
"2005-04-22",26,"A","Not a Flood Stage"
"2005-04-23",29.7,"A","Not a Flood Stage"
"2005-04-24",35.2,"A","Not a Flood Stage"
"2005-04-25",42,"A","Not a Flood Stage"
"2005-04-26",52.6,"A","Not a Flood Stage"
"2005-04-27",61.1,"A","Not a Flood Stage"
"2005-04-28",65.7,"A","Not a Flood Stage"
"2005-04-29",66.3,"A","Not a Flood Stage"
"2005-04-30",66.5,"A","Not a Flood Stage"
"2005-05-01",66.7,"A","Not a Flood Stage"
"2005-05-02",65,"A","Not a Flood Stage"
"2005-05-03",62.9,"A","Not a Flood Stage"
"2005-05-04",59.2,"A","Not a Flood Stage"
"2005-05-05",55.8,"A","Not a Flood Stage"
"2005-05-06",50.8,"A","Not a Flood Stage"
"2005-05-07",47.1,"A","Not a Flood Stage"
"2005-05-08",42.4,"A","Not a Flood Stage"
"2005-05-09",38.5,"A","Not a Flood Stage"
"2005-05-10",35.8,"A","Not a Flood Stage"
"2005-05-11",34.1,"A","Not a Flood Stage"
"2005-05-12",35.7,"A","Not a Flood Stage"
"2005-05-13",38.2,"A","Not a Flood Stage"
"2005-05-14",39.7,"A","Not a Flood Stage"
"2005-05-15",50.8,"A","Not a Flood Stage"
"2005-05-16",63.9,"A","Not a Flood Stage"
"2005-05-17",70.1,"A","Not a Flood Stage"
"2005-05-18",70.4,"A","Not a Flood Stage"
"2005-05-19",61.9,"A","Not a Flood Stage"
"2005-05-20",216,"A","Not a Flood Stage"
"2005-05-21",227,"A","Not a Flood Stage"
"2005-05-22",160,"A","Not a Flood Stage"
"2005-05-23",139,"A","Not a Flood Stage"
"2005-05-24",166,"A","Not a Flood Stage"
"2005-05-25",177,"A","Not a Flood Stage"
"2005-05-26",152,"A","Not a Flood Stage"
"2005-05-27",121,"A","Not a Flood Stage"
"2005-05-28",121,"A","Not a Flood Stage"
"2005-05-29",137,"A","Not a Flood Stage"
"2005-05-30",104,"A","Not a Flood Stage"
"2005-05-31",84.6,"A","Not a Flood Stage"
"2005-06-01",69.2,"A","Not a Flood Stage"
"2005-06-02",57.9,"A","Not a Flood Stage"
"2005-06-03",53.9,"A","Not a Flood Stage"
"2005-06-04",47.2,"A","Not a Flood Stage"
"2005-06-05",40.2,"A","Not a Flood Stage"
"2005-06-06",46.2,"A","Not a Flood Stage"
"2005-06-07",44,"A","Not a Flood Stage"
"2005-06-08",34.3,"A","Not a Flood Stage"
"2005-06-09",52.2,"A","Not a Flood Stage"
"2005-06-10",38.8,"A","Not a Flood Stage"
"2005-06-11",30.3,"A","Not a Flood Stage"
"2005-06-12",27.8,"A","Not a Flood Stage"
"2005-06-13",24.4,"A","Not a Flood Stage"
"2005-06-14",22.9,"A","Not a Flood Stage"
"2005-06-15",30.8,"A","Not a Flood Stage"
"2005-06-16",28.1,"A","Not a Flood Stage"
"2005-06-17",30.6,"A","Not a Flood Stage"
"2005-06-18",23.2,"A","Not a Flood Stage"
"2005-06-19",18.2,"A","Not a Flood Stage"
"2005-06-20",15.3,"A","Not a Flood Stage"
"2005-06-21",12.9,"A","Not a Flood Stage"
"2005-06-22",12.5,"A","Not a Flood Stage"
"2005-06-23",12.8,"A","Not a Flood Stage"
"2005-06-24",11.1,"A","Not a Flood Stage"
"2005-06-25",9.87,"A","Not a Flood Stage"
"2005-06-26",9.02,"A","Not a Flood Stage"
"2005-06-27",7.91,"A","Not a Flood Stage"
"2005-06-28",7.24,"A","Not a Flood Stage"
"2005-06-29",8.07,"A","Not a Flood Stage"
"2005-06-30",26,"A","Not a Flood Stage"
"2005-07-01",9.56,"A","Not a Flood Stage"
"2005-07-02",7.46,"A","Not a Flood Stage"
"2005-07-03",6.4,"A","Not a Flood Stage"
"2005-07-04",6.26,"A","Not a Flood Stage"
"2005-07-05",29.9,"A","Not a Flood Stage"
"2005-07-06",26.9,"A","Not a Flood Stage"
"2005-07-07",12.9,"A","Not a Flood Stage"
"2005-07-08",22.6,"A","Not a Flood Stage"
"2005-07-09",30.2,"A","Not a Flood Stage"
"2005-07-10",17.4,"A","Not a Flood Stage"
"2005-07-11",12.1,"A","Not a Flood Stage"
"2005-07-12",9.41,"A","Not a Flood Stage"
"2005-07-13",7.23,"A","Not a Flood Stage"
"2005-07-14",25.4,"A","Not a Flood Stage"
"2005-07-15",19.8,"A","Not a Flood Stage"
"2005-07-16",24.9,"A","Not a Flood Stage"
"2005-07-17",16.9,"A","Not a Flood Stage"
"2005-07-18",14.7,"A","Not a Flood Stage"
"2005-07-19",28.4,"A","Not a Flood Stage"
"2005-07-20",46.6,"A","Not a Flood Stage"
"2005-07-21",25.5,"A","Not a Flood Stage"
"2005-07-22",17.2,"A","Not a Flood Stage"
"2005-07-23",13.2,"A","Not a Flood Stage"
"2005-07-24",10.6,"A","Not a Flood Stage"
"2005-07-25",9.56,"A","Not a Flood Stage"
"2005-07-26",9.44,"A","Not a Flood Stage"
"2005-07-27",17.3,"A","Not a Flood Stage"
"2005-07-28",15.2,"A","Not a Flood Stage"
"2005-07-29",10.9,"A","Not a Flood Stage"
"2005-07-30",8.41,"A","Not a Flood Stage"
"2005-07-31",6.91,"A","Not a Flood Stage"
"2005-08-01",5.99,"A","Not a Flood Stage"
"2005-08-02",6.45,"A","Not a Flood Stage"
"2005-08-03",7.01,"A","Not a Flood Stage"
"2005-08-04",4.34,"A","Not a Flood Stage"
"2005-08-05",3.89,"A","Not a Flood Stage"
"2005-08-06",4.3,"A","Not a Flood Stage"
"2005-08-07",3.38,"A","Not a Flood Stage"
"2005-08-08",4.33,"A","Not a Flood Stage"
"2005-08-09",7.26,"A","Not a Flood Stage"
"2005-08-10",6.45,"A","Not a Flood Stage"
"2005-08-11",5.32,"A","Not a Flood Stage"
"2005-08-12",10.5,"A","Not a Flood Stage"
"2005-08-13",5.78,"A","Not a Flood Stage"
"2005-08-14",4.99,"A","Not a Flood Stage"
"2005-08-15",10.3,"A","Not a Flood Stage"
"2005-08-16",11.9,"A","Not a Flood Stage"
"2005-08-17",10.6,"A","Not a Flood Stage"
"2005-08-18",7.86,"A","Not a Flood Stage"
"2005-08-19",5.84,"A","Not a Flood Stage"
"2005-08-20",13,"A","Not a Flood Stage"
"2005-08-21",24.6,"A","Not a Flood Stage"
"2005-08-22",17.3,"A","Not a Flood Stage"
"2005-08-23",9.69,"A","Not a Flood Stage"
"2005-08-24",6.7,"A","Not a Flood Stage"
"2005-08-25",5.44,"A","Not a Flood Stage"
"2005-08-26",4.29,"A","Not a Flood Stage"
"2005-08-27",4.06,"A","Not a Flood Stage"
"2005-08-28",9.72,"A","Not a Flood Stage"
"2005-08-29",11.3,"A","Not a Flood Stage"
"2005-08-30",10.8,"A","Not a Flood Stage"
"2005-08-31",12.6,"A","Not a Flood Stage"
"2005-09-01",20.2,"A","Not a Flood Stage"
"2005-09-02",15.6,"A","Not a Flood Stage"
"2005-09-03",10.1,"A","Not a Flood Stage"
"2005-09-04",7.31,"A","Not a Flood Stage"
"2005-09-05",5.49,"A","Not a Flood Stage"
"2005-09-06",4.39,"A","Not a Flood Stage"
"2005-09-07",3.51,"A","Not a Flood Stage"
"2005-09-08",2.95,"A","Not a Flood Stage"
"2005-09-09",2.58,"A","Not a Flood Stage"
"2005-09-10",2.33,"A","Not a Flood Stage"
"2005-09-11",2.31,"A","Not a Flood Stage"
"2005-09-12",2.42,"A","Not a Flood Stage"
"2005-09-13",2.36,"A","Not a Flood Stage"
"2005-09-14",2.3,"A","Not a Flood Stage"
"2005-09-15",2.36,"A","Not a Flood Stage"
"2005-09-16",2.41,"A","Not a Flood Stage"
"2005-09-17",2.64,"A","Not a Flood Stage"
"2005-09-18",3.06,"A","Not a Flood Stage"
"2005-09-19",2.79,"A","Not a Flood Stage"
"2005-09-20",3.16,"A","Not a Flood Stage"
"2005-09-21",2.83,"A","Not a Flood Stage"
"2005-09-22",2.38,"A","Not a Flood Stage"
"2005-09-23",3.89,"A","Not a Flood Stage"
"2005-09-24",2.46,"A","Not a Flood Stage"
"2005-09-25",2.15,"A","Not a Flood Stage"
"2005-09-26",3.05,"A","Not a Flood Stage"
"2005-09-27",3.8,"A","Not a Flood Stage"
"2005-09-28",2.82,"A","Not a Flood Stage"
"2005-09-29",6.68,"A","Not a Flood Stage"
"2005-09-30",4.19,"A","Not a Flood Stage"
"2005-10-01",2.98,"A","Not a Flood Stage"
"2005-10-02",2.68,"A","Not a Flood Stage"
"2005-10-03",2.71,"A","Not a Flood Stage"
"2005-10-04",2.12,"A","Not a Flood Stage"
"2005-10-05",2,"A","Not a Flood Stage"
"2005-10-06",1.95,"A","Not a Flood Stage"
"2005-10-07",14.9,"A","Not a Flood Stage"
"2005-10-08",23.8,"A","Not a Flood Stage"
"2005-10-09",15.2,"A","Not a Flood Stage"
"2005-10-10",8.79,"A","Not a Flood Stage"
"2005-10-11",13.6,"A","Not a Flood Stage"
"2005-10-12",18.3,"A","Not a Flood Stage"
"2005-10-13",10.4,"A","Not a Flood Stage"
"2005-10-14",7.66,"A","Not a Flood Stage"
"2005-10-15",6.28,"A","Not a Flood Stage"
"2005-10-16",5.01,"A","Not a Flood Stage"
"2005-10-17",4.34,"A","Not a Flood Stage"
"2005-10-18",3.92,"A","Not a Flood Stage"
"2005-10-19",3.79,"A","Not a Flood Stage"
"2005-10-20",3.42,"A","Not a Flood Stage"
"2005-10-21",6.45,"A","Not a Flood Stage"
"2005-10-22",10.4,"A","Not a Flood Stage"
"2005-10-23",11.5,"A","Not a Flood Stage"
"2005-10-24",42.4,"A","Not a Flood Stage"
"2005-10-25",91.3,"A","Not a Flood Stage"
"2005-10-26",155,"A","Not a Flood Stage"
"2005-10-27",140,"A","Not a Flood Stage"
"2005-10-28",76.7,"A","Not a Flood Stage"
"2005-10-29",51.7,"A","Not a Flood Stage"
"2005-10-30",35.9,"A","Not a Flood Stage"
"2005-10-31",26.6,"A","Not a Flood Stage"
"2005-11-01",24.6,"A","Not a Flood Stage"
"2005-11-02",32,"A","Not a Flood Stage"
"2005-11-03",26.3,"A","Not a Flood Stage"
"2005-11-04",20.9,"A","Not a Flood Stage"
"2005-11-05",17.2,"A","Not a Flood Stage"
"2005-11-06",14.2,"A","Not a Flood Stage"
"2005-11-07",11.9,"A","Not a Flood Stage"
"2005-11-08",11.9,"A","Not a Flood Stage"
"2005-11-09",45.6,"A","Not a Flood Stage"
"2005-11-10",77.6,"A","Not a Flood Stage"
"2005-11-11",59.4,"A","Not a Flood Stage"
"2005-11-12",41.3,"A","Not a Flood Stage"
"2005-11-13",30.6,"A","Not a Flood Stage"
"2005-11-14",25.9,"A","Not a Flood Stage"
"2005-11-15",33.7,"A","Not a Flood Stage"
"2005-11-16",159,"A","Not a Flood Stage"
"2005-11-17",196,"A","Not a Flood Stage"
"2005-11-18",114,"A","Not a Flood Stage"
"2005-11-19",70.7,"A","Not a Flood Stage"
"2005-11-20",50.8,"A","Not a Flood Stage"
"2005-11-21",39.1,"A","Not a Flood Stage"
"2005-11-22",33.1,"A","Not a Flood Stage"
"2005-11-23",29.5,"A","Not a Flood Stage"
"2005-11-24",30.2,"A","Not a Flood Stage"
"2005-11-25",27.6,"A","Not a Flood Stage"
"2005-11-26",22.6,"A","Not a Flood Stage"
"2005-11-27",22.5,"A","Not a Flood Stage"
"2005-11-28",32.7,"A","Not a Flood Stage"
"2005-11-29",472,"A","Not a Flood Stage"
"2005-11-30",636,"A","Not a Flood Stage"
"2005-12-01",420,"A","Not a Flood Stage"
"2005-12-02",268,"A","Not a Flood Stage"
"2005-12-03",180,"A","Not a Flood Stage"
"2005-12-04",165,"A","Not a Flood Stage"
"2005-12-05",167,"A","Not a Flood Stage"
"2005-12-06",138,"A","Not a Flood Stage"
"2005-12-07",109,"A","Not a Flood Stage"
"2005-12-08",85.1,"A","Not a Flood Stage"
"2005-12-09",97.2,"A","Not a Flood Stage"
"2005-12-10",78.2,"A","Not a Flood Stage"
"2005-12-11",69.8,"A","Not a Flood Stage"
"2005-12-12",63.2,"A","Not a Flood Stage"
"2005-12-13",52.7,"A","Not a Flood Stage"
"2005-12-14",47.3,"A","Not a Flood Stage"
"2005-12-15",67.5,"A","Not a Flood Stage"
"2005-12-16",140,"A","Not a Flood Stage"
"2005-12-17",113,"A","Not a Flood Stage"
"2005-12-18",90.5,"A","Not a Flood Stage"
"2005-12-19",78.9,"A","Not a Flood Stage"
"2005-12-20",65,"A:e","Not a Flood Stage"
"2005-12-21",57,"A:e","Not a Flood Stage"
"2005-12-22",51,"A:e","Not a Flood Stage"
"2005-12-23",47,"A:e","Not a Flood Stage"
"2005-12-24",46,"A:e","Not a Flood Stage"
"2005-12-25",132,"A","Not a Flood Stage"
"2005-12-26",322,"A","Not a Flood Stage"
"2005-12-27",275,"A","Not a Flood Stage"
"2005-12-28",224,"A","Not a Flood Stage"
"2005-12-29",275,"A","Not a Flood Stage"
"2005-12-30",295,"A","Not a Flood Stage"
"2005-12-31",251,"A","Not a Flood Stage"
"2006-01-01",229,"A","Not a Flood Stage"
"2006-01-02",300,"A","Not a Flood Stage"
"2006-01-03",437,"A","Not a Flood Stage"
"2006-01-04",378,"A","Not a Flood Stage"
"2006-01-05",283,"A","Not a Flood Stage"
"2006-01-06",213,"A","Not a Flood Stage"
"2006-01-07",168,"A","Not a Flood Stage"
"2006-01-08",138,"A","Not a Flood Stage"
"2006-01-09",116,"A","Not a Flood Stage"
"2006-01-10",92.8,"A","Not a Flood Stage"
"2006-01-11",80.9,"A","Not a Flood Stage"
"2006-01-12",72,"A","Not a Flood Stage"
"2006-01-13",66,"A","Not a Flood Stage"
"2006-01-14",213,"A","Not a Flood Stage"
"2006-01-15",190,"A","Not a Flood Stage"
"2006-01-16",153,"A","Not a Flood Stage"
"2006-01-17",161,"A","Not a Flood Stage"
"2006-01-18",686,"A","Not a Flood Stage"
"2006-01-19",493,"A","Not a Flood Stage"
"2006-01-20",318,"A","Not a Flood Stage"
"2006-01-21",224,"A","Not a Flood Stage"
"2006-01-22",174,"A","Not a Flood Stage"
"2006-01-23",696,"A","Not a Flood Stage"
"2006-01-24",580,"A","Not a Flood Stage"
"2006-01-25",393,"A","Not a Flood Stage"
"2006-01-26",272,"A","Not a Flood Stage"
"2006-01-27",207,"A","Not a Flood Stage"
"2006-01-28",175,"A","Not a Flood Stage"
"2006-01-29",182,"A","Not a Flood Stage"
"2006-01-30",189,"A","Not a Flood Stage"
"2006-01-31",178,"A","Not a Flood Stage"
"2006-02-01",161,"A","Not a Flood Stage"
"2006-02-02",147,"A","Not a Flood Stage"
"2006-02-03",144,"A","Not a Flood Stage"
"2006-02-04",150,"A","Not a Flood Stage"
"2006-02-05",188,"A","Not a Flood Stage"
"2006-02-06",171,"A","Not a Flood Stage"
"2006-02-07",151,"A","Not a Flood Stage"
"2006-02-08",133,"A","Not a Flood Stage"
"2006-02-09",118,"A","Not a Flood Stage"
"2006-02-10",103,"A","Not a Flood Stage"
"2006-02-11",95.8,"A","Not a Flood Stage"
"2006-02-12",93.5,"A","Not a Flood Stage"
"2006-02-13",81.1,"A","Not a Flood Stage"
"2006-02-14",75.7,"A","Not a Flood Stage"
"2006-02-15",78.5,"A","Not a Flood Stage"
"2006-02-16",103,"A","Not a Flood Stage"
"2006-02-17",124,"A","Not a Flood Stage"
"2006-02-18",119,"A","Not a Flood Stage"
"2006-02-19",106,"A","Not a Flood Stage"
"2006-02-20",105,"A","Not a Flood Stage"
"2006-02-21",90.9,"A","Not a Flood Stage"
"2006-02-22",84.3,"A","Not a Flood Stage"
"2006-02-23",79,"A","Not a Flood Stage"
"2006-02-24",71.8,"A","Not a Flood Stage"
"2006-02-25",65.2,"A","Not a Flood Stage"
"2006-02-26",59.8,"A","Not a Flood Stage"
"2006-02-27",55.7,"A","Not a Flood Stage"
"2006-02-28",55.9,"A","Not a Flood Stage"
"2006-03-01",55.3,"A","Not a Flood Stage"
"2006-03-02",56.5,"A","Not a Flood Stage"
"2006-03-03",57.1,"A","Not a Flood Stage"
"2006-03-04",51.1,"A","Not a Flood Stage"
"2006-03-05",46.7,"A","Not a Flood Stage"
"2006-03-06",45.5,"A","Not a Flood Stage"
"2006-03-07",42.9,"A","Not a Flood Stage"
"2006-03-08",40.6,"A","Not a Flood Stage"
"2006-03-09",42,"A","Not a Flood Stage"
"2006-03-10",40.9,"A","Not a Flood Stage"
"2006-03-11",38.3,"A","Not a Flood Stage"
"2006-03-12",106,"A","Not a Flood Stage"
"2006-03-13",196,"A","Not a Flood Stage"
"2006-03-14",229,"A","Not a Flood Stage"
"2006-03-15",176,"A","Not a Flood Stage"
"2006-03-16",137,"A","Not a Flood Stage"
"2006-03-17",115,"A","Not a Flood Stage"
"2006-03-18",92.2,"A","Not a Flood Stage"
"2006-03-19",76.9,"A","Not a Flood Stage"
"2006-03-20",67.6,"A","Not a Flood Stage"
"2006-03-21",62,"A","Not a Flood Stage"
"2006-03-22",58,"A","Not a Flood Stage"
"2006-03-23",52,"A","Not a Flood Stage"
"2006-03-24",47.1,"A","Not a Flood Stage"
"2006-03-25",45.6,"A","Not a Flood Stage"
"2006-03-26",45.6,"A","Not a Flood Stage"
"2006-03-27",43.9,"A","Not a Flood Stage"
"2006-03-28",41.3,"A","Not a Flood Stage"
"2006-03-29",43.7,"A","Not a Flood Stage"
"2006-03-30",43.5,"A","Not a Flood Stage"
"2006-03-31",42.3,"A","Not a Flood Stage"
"2006-04-01",52.6,"A","Not a Flood Stage"
"2006-04-02",55.3,"A","Not a Flood Stage"
"2006-04-03",57.6,"A","Not a Flood Stage"
"2006-04-04",63.5,"A","Not a Flood Stage"
"2006-04-05",64,"A","Not a Flood Stage"
"2006-04-06",63.8,"A","Not a Flood Stage"
"2006-04-07",110,"A","Not a Flood Stage"
"2006-04-08",195,"A","Not a Flood Stage"
"2006-04-09",183,"A","Not a Flood Stage"
"2006-04-10",151,"A","Not a Flood Stage"
"2006-04-11",124,"A","Not a Flood Stage"
"2006-04-12",101,"A","Not a Flood Stage"
"2006-04-13",94.1,"A","Not a Flood Stage"
"2006-04-14",95.2,"A","Not a Flood Stage"
"2006-04-15",179,"A","Not a Flood Stage"
"2006-04-16",152,"A","Not a Flood Stage"
"2006-04-17",139,"A","Not a Flood Stage"
"2006-04-18",129,"A","Not a Flood Stage"
"2006-04-19",108,"A","Not a Flood Stage"
"2006-04-20",92.4,"A","Not a Flood Stage"
"2006-04-21",83.7,"A","Not a Flood Stage"
"2006-04-22",388,"A","Not a Flood Stage"
"2006-04-23",507,"A","Not a Flood Stage"
"2006-04-24",322,"A","Not a Flood Stage"
"2006-04-25",226,"A","Not a Flood Stage"
"2006-04-26",190,"A","Not a Flood Stage"
"2006-04-27",150,"A","Not a Flood Stage"
"2006-04-28",118,"A","Not a Flood Stage"
"2006-04-29",93.4,"A","Not a Flood Stage"
"2006-04-30",77.5,"A","Not a Flood Stage"
"2006-05-01",67,"A","Not a Flood Stage"
"2006-05-02",58.7,"A","Not a Flood Stage"
"2006-05-03",59.2,"A","Not a Flood Stage"
"2006-05-04",52.3,"A","Not a Flood Stage"
"2006-05-05",47,"A","Not a Flood Stage"
"2006-05-06",39.9,"A","Not a Flood Stage"
"2006-05-07",35.3,"A","Not a Flood Stage"
"2006-05-08",32.7,"A","Not a Flood Stage"
"2006-05-09",30.2,"A","Not a Flood Stage"
"2006-05-10",28.1,"A","Not a Flood Stage"
"2006-05-11",39.6,"A","Not a Flood Stage"
"2006-05-12",46.5,"A","Not a Flood Stage"
"2006-05-13",36.6,"A","Not a Flood Stage"
"2006-05-14",33.3,"A","Not a Flood Stage"
"2006-05-15",69.7,"A","Not a Flood Stage"
"2006-05-16",72.5,"A","Not a Flood Stage"
"2006-05-17",72.1,"A","Not a Flood Stage"
"2006-05-18",104,"A","Not a Flood Stage"
"2006-05-19",119,"A","Not a Flood Stage"
"2006-05-20",121,"A","Not a Flood Stage"
"2006-05-21",98.1,"A","Not a Flood Stage"
